timestamp,b1_kecepatan_arus,b1_arah_arus,b1_wave_intensity,b2_kecepatan_arus,b2_arah_arus,b2_wave_intensity,b3_kecepatan_arus,b3_arah_arus,b3_wave_intensity,label
2026-04-01 08:19:45,0.849,339.11,5.2043,0.7813,316.18,4.6196,0.6683,328.87,4.6226,Danger
2026-04-01 08:19:50,0.6132,252.37,3.6909,0.7168,240.45,3.8032,0.6402,209.31,4.2023,Danger
2026-04-01 08:19:55,0.2706,73.41,0.6047,0.2151,101.83,0.5948,0.274,82.38,0.8312,Safe
2026-04-01 08:20:00,0.9494,133.21,4.3366,0.8479,104.93,4.039,0.8505,46.45,4.6912,Danger
2026-04-01 08:20:05,0.2435,274.0,0.4164,0.2794,268.66,0.3398,0.2365,253.57,0.0637,Safe
2026-04-01 08:20:10,0.9241,153.97,3.6045,0.8283,125.16,3.2177,0.8804,155.38,4.7649,Danger
2026-04-01 08:20:15,0.4203,91.03,2.0247,1.1438,191.28,2.0551,0.3693,96.71,1.4984,Danger
2026-04-01 08:20:20,0.1242,232.5,0.2368,0.044,272.3,0.5617,0.0723,266.8,0.4263,Safe
2026-04-01 08:20:25,0.1136,274.2,0.8034,0.0672,264.73,1.0565,0.1122,277.96,0.7459,Safe
2026-04-01 08:20:30,0.1692,92.28,0.2537,0.13,54.66,0.1987,0.1602,55.17,0.5645,Safe
2026-04-01 08:20:35,0.0804,277.0,0.1217,0.1049,251.17,0.6463,0.064,228.21,1.0823,Safe
2026-04-01 08:20:40,0.0585,116.5,0.745,0.0648,70.55,0.482,0.0708,51.15,0.3089,Safe
2026-04-01 08:20:45,0.9289,322.08,4.5668,0.8987,307.14,4.4546,0.9261,330.42,4.7114,Danger
2026-04-01 08:20:50,0.2568,255.74,0.5941,0.2681,271.98,0.5231,0.2152,272.37,0.1215,Safe
2026-04-01 08:20:55,0.0929,70.87,0.5365,0.1252,82.89,0.7125,0.1343,85.69,0.3648,Safe
2026-04-01 08:21:00,0.1181,63.12,0.8758,0.2475,57.93,0.6809,0.0987,94.95,0.2416,Safe
2026-04-01 08:21:05,0.1447,93.4,0.368,0.1185,76.24,0.0545,0.1554,88.16,0.4665,Safe
2026-04-01 08:21:10,0.3814,99.19,3.8171,0.9032,208.36,2.4362,0.3153,122.87,3.3342,Danger
2026-04-01 08:21:15,0.3,224.17,4.0773,0.7236,166.27,2.8563,0.3,293.0,2.6416,Danger
2026-04-01 08:21:20,0.9081,0.69,4.7413,0.8081,319.5,5.0408,0.8764,8.25,3.7036,Danger
2026-04-01 08:21:25,0.3037,248.45,1.5437,0.8608,176.41,2.4603,0.3367,286.67,1.7566,Danger
2026-04-01 08:21:30,0.6129,52.46,4.9785,0.7121,53.85,4.9317,0.6945,12.75,4.3703,Danger
2026-04-01 08:21:35,0.904,137.2,2.9824,0.9952,159.46,3.7891,0.9216,77.07,3.9584,Danger
2026-04-01 08:21:40,0.337,88.31,4.0328,1.0306,102.87,3.0033,0.3708,116.86,3.388,Danger
2026-04-01 08:21:45,0.3561,299.83,2.9558,1.0665,202.72,4.0011,0.3395,302.5,4.0361,Danger
2026-04-01 08:21:50,0.1757,86.22,0.6491,0.1196,108.43,0.1385,0.1303,87.45,0.4016,Safe
2026-04-01 08:21:55,0.1702,104.77,0.7316,0.137,89.93,0.6671,0.145,115.21,0.1891,Safe
2026-04-01 08:22:00,0.1358,89.2,0.2139,0.1486,69.91,0.5907,0.1762,115.29,0.5773,Safe
2026-04-01 08:22:05,0.3,269.34,1.5354,0.9694,196.0,2.5721,0.3652,279.69,1.0031,Danger
2026-04-01 08:22:10,0.8709,28.83,5.4577,0.9342,92.25,4.1659,0.6751,46.46,3.5301,Danger
2026-04-01 08:22:15,0.9847,359.14,4.0338,1.0829,101.6,4.5125,1.4014,81.15,4.2414,Danger
2026-04-01 08:22:20,1.1227,219.17,5.001,1.1636,208.19,3.9759,1.1655,290.67,5.7426,Danger
2026-04-01 08:22:25,0.1023,88.49,0.9837,0.1272,123.18,0.6228,0.1035,57.29,0.5695,Safe
2026-04-01 08:22:30,0.3,111.24,1.0747,0.765,195.42,2.5634,0.3,71.37,1.7901,Danger
2026-04-01 08:22:35,0.0953,230.73,0.7341,0.0381,258.49,0.7573,0.058,250.55,0.2202,Safe
2026-04-01 08:22:40,0.9781,244.36,4.6324,1.2921,271.75,4.9744,1.3046,185.27,4.0885,Danger
2026-04-01 08:22:45,0.275,260.02,0.8093,0.1868,293.94,0.0683,0.2674,253.85,0.6029,Safe
2026-04-01 08:22:50,0.0925,90.36,0.8518,0.0879,68.34,0.2165,0.1046,119.35,0.2933,Safe
2026-04-01 08:22:55,0.2865,292.16,0.6843,0.254,234.98,0.2314,0.277,258.9,0.1789,Safe
2026-04-01 08:23:00,0.3869,247.33,0.8543,1.1331,196.83,2.1022,0.4032,283.42,1.0933,Danger
2026-04-01 08:23:05,0.1326,124.35,0.7436,0.0897,96.82,0.7023,0.1782,116.94,0.5294,Safe
2026-04-01 08:23:10,0.1579,63.71,0.4658,0.177,92.93,0.3419,0.1862,59.26,0.05,Safe
2026-04-01 08:23:15,0.271,258.34,0.6912,0.2562,284.76,0.3444,0.2672,272.22,0.7424,Safe
2026-04-01 08:23:20,0.3,82.59,1.0783,0.5834,167.37,1.5359,0.3,82.97,1.6043,Danger
2026-04-01 08:23:25,0.2118,256.83,0.6905,0.2685,273.48,0.4062,0.3015,253.03,0.6394,Safe
2026-04-01 08:23:30,0.1964,267.69,0.6829,0.2998,282.15,0.7949,0.2533,289.91,0.6667,Safe
2026-04-01 08:23:35,0.1223,138.58,0.0938,0.2043,114.36,0.8535,0.0781,110.69,0.9175,Safe
2026-04-01 08:23:40,0.2436,269.11,0.4665,0.2573,287.17,0.566,0.2367,261.56,0.4931,Safe
2026-04-01 08:23:45,0.3958,100.64,1.1185,1.1436,174.81,2.3162,0.4414,65.12,0.8216,Danger
2026-04-01 08:23:50,0.2846,297.08,0.1851,0.2351,275.17,0.8911,0.1978,294.65,0.9901,Safe
2026-04-01 08:23:55,0.7413,122.07,5.1748,0.4793,204.98,4.5823,0.6443,138.25,4.1096,Danger
2026-04-01 08:24:00,0.0804,93.5,1.0088,0.1231,70.69,0.4824,0.1152,88.57,0.4766,Safe
2026-04-01 08:24:05,0.1321,70.51,0.7894,0.1178,74.36,0.6064,0.0598,81.21,0.3833,Safe
2026-04-01 08:24:10,0.3,244.54,0.9052,0.702,139.15,2.0606,0.3,248.58,0.9658,Danger
2026-04-01 08:24:15,0.3,254.16,2.6834,0.8968,161.2,4.0561,0.3,299.05,5.3386,Danger
2026-04-01 08:24:20,0.106,242.37,0.2558,0.1421,237.77,0.0998,0.1534,311.22,0.2143,Safe
2026-04-01 08:24:25,0.411,268.28,0.7298,1.2508,186.5,2.7987,0.3772,260.29,0.8645,Danger
2026-04-01 08:24:30,0.3512,109.22,4.723,0.9457,152.37,4.383,0.3,95.72,3.0688,Danger
2026-04-01 08:24:35,0.3992,264.88,1.0062,1.3208,178.47,2.8548,0.3,253.55,1.1346,Danger
2026-04-01 08:24:40,0.1876,304.94,0.5249,0.1403,228.8,0.5941,0.1927,235.87,0.42,Safe
2026-04-01 08:24:45,0.3,318.92,1.3913,1.0984,174.75,2.6664,0.3907,248.37,1.392,Danger
2026-04-01 08:24:50,0.5258,214.88,3.0138,0.5918,282.79,5.1423,0.8548,214.58,5.1066,Danger
2026-04-01 08:24:55,0.2179,270.39,0.2138,0.2207,257.71,0.7339,0.2757,257.83,0.8024,Safe
2026-04-01 08:25:00,0.1646,272.14,0.7199,0.2318,263.1,0.5206,0.1656,283.76,0.2544,Safe
2026-04-01 08:25:05,0.15,286.17,0.3664,0.1423,250.84,0.1339,0.1787,261.64,0.5297,Safe
2026-04-01 08:25:10,0.1021,265.18,0.9359,0.0248,277.04,0.5128,0.0632,244.97,0.7624,Safe
2026-04-01 08:25:15,0.3,78.58,0.5,0.896,199.33,2.9684,0.3,96.71,1.0348,Danger
2026-04-01 08:25:20,0.5163,75.42,4.5177,1.4751,192.4,3.366,0.5542,109.0,2.3395,Danger
2026-04-01 08:25:25,0.258,310.05,0.905,0.2527,263.85,0.05,0.2718,277.2,0.2792,Safe
2026-04-01 08:25:30,0.075,50.68,0.1195,0.0779,98.87,0.7589,0.01,124.45,0.6486,Safe
2026-04-01 08:25:35,0.372,255.84,3.6133,1.1588,204.24,2.2609,0.4221,280.73,3.5472,Danger
2026-04-01 08:25:40,0.667,61.38,5.0275,0.437,337.83,2.7586,0.6684,326.62,3.5431,Danger
2026-04-01 08:25:45,0.0858,266.52,0.5157,0.0933,245.0,0.1315,0.0975,281.28,0.2495,Safe
2026-04-01 08:25:50,0.1148,102.09,0.5303,0.1559,101.08,0.5766,0.1177,107.16,0.6282,Safe
2026-04-01 08:25:55,0.1957,307.76,0.6147,0.1569,264.4,0.6476,0.2314,252.46,0.4305,Safe
2026-04-01 08:26:00,0.1469,261.07,0.5729,0.1391,294.08,0.9682,0.1512,262.07,0.0661,Safe
2026-04-01 08:26:05,0.3,124.83,0.7945,1.1644,176.72,2.6288,0.3419,64.51,0.9255,Danger
2026-04-01 08:26:10,0.3,114.53,1.4305,0.9009,183.11,2.7126,0.3,124.92,1.1392,Danger
2026-04-01 08:26:15,0.3916,281.68,1.2057,1.1849,162.24,2.6101,0.3,327.73,0.957,Danger
2026-04-01 08:26:20,0.2165,288.98,0.7742,0.2514,266.42,0.6083,0.1982,271.78,0.6984,Safe
2026-04-01 08:26:25,0.3,103.84,0.5,0.7942,190.28,2.8731,0.3,97.67,0.883,Danger
2026-04-01 08:26:30,0.3547,285.79,1.5265,1.307,175.76,2.1959,0.3069,245.31,0.8049,Danger
2026-04-01 08:26:35,0.3,80.41,1.5509,0.9678,176.24,2.858,0.3,55.88,0.7135,Danger
2026-04-01 08:26:40,0.2935,254.99,0.1095,0.2527,281.76,0.3951,0.2693,284.44,0.8373,Safe
2026-04-01 08:26:45,0.2734,71.44,0.227,0.2536,92.03,0.444,0.3047,86.38,0.9062,Safe
2026-04-01 08:26:50,0.361,268.23,1.3185,1.1525,169.52,2.0947,0.383,262.31,1.8756,Danger
2026-04-01 08:26:55,0.4217,79.0,2.8748,1.2006,164.03,4.0766,0.3945,162.55,2.9813,Danger
2026-04-01 08:27:00,0.3,282.12,1.4493,0.953,194.06,2.1993,0.3446,302.14,1.1517,Danger
2026-04-01 08:27:05,0.3,59.95,1.9783,0.9862,157.48,1.3655,0.3,54.92,1.4105,Danger
2026-04-01 08:27:10,0.145,226.29,0.6322,0.1988,292.88,0.3522,0.2082,278.07,0.355,Safe
2026-04-01 08:27:15,0.3,300.7,0.5977,0.5397,168.9,2.751,0.3,307.11,1.5245,Danger
2026-04-01 08:27:20,0.4797,237.39,4.3691,1.2329,179.53,2.3616,0.4232,299.41,4.5386,Danger
2026-04-01 08:27:25,0.3,96.43,3.551,1.103,175.73,3.504,0.3036,101.83,2.71,Danger
2026-04-01 08:27:30,0.1301,60.76,0.1632,0.1024,79.44,0.5547,0.1492,70.71,0.4411,Safe
2026-04-01 08:27:35,0.227,116.67,0.7822,0.2693,122.73,0.7746,0.2857,77.41,0.6243,Safe
2026-04-01 08:27:40,1.1297,148.39,3.2697,1.034,205.92,4.3654,1.0127,174.85,5.3072,Danger
2026-04-01 08:27:45,0.1027,257.06,0.6596,0.053,282.39,0.5672,0.0545,265.03,0.3749,Safe
2026-04-01 08:27:50,0.1476,262.03,0.2586,0.1613,289.65,0.7408,0.1764,250.77,0.1082,Safe
2026-04-01 08:27:55,0.3,72.18,1.2247,0.9361,167.62,2.2514,0.3,92.07,1.06,Danger
2026-04-01 08:28:00,0.3,82.43,1.4191,0.8453,176.87,2.1734,0.3,67.31,1.8054,Danger
2026-04-01 08:28:05,0.3024,233.01,0.4767,0.2209,263.67,0.6389,0.2226,280.42,0.066,Safe
2026-04-01 08:28:10,0.6767,36.69,4.4481,0.6195,89.77,4.8309,0.6268,29.81,4.2378,Danger
2026-04-01 08:28:15,0.2581,265.24,0.7819,0.2737,273.13,0.2194,0.283,276.7,0.8354,Safe
2026-04-01 08:28:20,0.3178,84.52,1.496,1.2246,175.72,2.5444,0.3,102.95,1.5546,Danger
2026-04-01 08:28:25,0.0945,50.68,0.2238,0.1432,88.34,0.1965,0.1017,90.35,0.8314,Safe
2026-04-01 08:28:30,0.1495,275.23,0.7612,0.1007,263.38,0.3212,0.1317,287.61,0.3769,Safe
2026-04-01 08:28:35,1.1179,297.15,3.6123,1.0444,322.87,5.1601,1.1609,1.73,4.4735,Danger
2026-04-01 08:28:40,0.1409,100.02,0.2928,0.1265,70.35,0.6577,0.1042,122.11,0.3767,Safe
2026-04-01 08:28:45,0.2061,266.59,1.0235,0.1719,243.63,0.4097,0.2313,278.27,0.4702,Safe
2026-04-01 08:28:50,0.6667,253.43,4.9896,0.6611,193.69,4.91,0.5507,255.91,3.0105,Danger
2026-04-01 08:28:55,0.0849,90.04,0.4211,0.0696,97.22,0.1987,0.0748,82.81,0.3921,Safe
2026-04-01 08:29:00,0.4026,324.75,0.8885,1.1869,173.21,1.736,0.4045,266.65,0.7475,Danger
2026-04-01 08:29:05,0.1948,72.37,0.5062,0.1304,118.08,0.3607,0.135,70.16,0.4482,Safe
2026-04-01 08:29:10,0.2689,57.96,0.3827,0.1957,97.84,0.1591,0.1944,101.19,0.7151,Safe
2026-04-01 08:29:15,0.3,65.11,1.5686,0.7342,181.32,2.8248,0.3,98.4,1.8744,Danger
2026-04-01 08:29:20,0.1642,247.58,0.9251,0.1619,266.04,0.6891,0.1899,262.4,0.4015,Safe
2026-04-01 08:29:25,0.5091,243.39,4.3996,1.4076,192.7,3.1644,0.518,221.4,3.1012,Danger
2026-04-01 08:29:30,0.7966,32.84,3.4675,0.8258,358.85,2.9259,0.7047,54.53,4.5511,Danger
2026-04-01 08:29:35,0.1366,78.42,0.5147,0.1721,81.67,0.4093,0.1638,84.8,0.7442,Safe
2026-04-01 08:29:40,0.4314,299.33,3.7673,1.3371,190.67,2.7186,0.4543,269.03,4.0072,Danger
2026-04-01 08:29:45,0.2579,274.36,0.8183,0.223,257.52,0.5941,0.268,273.41,0.4875,Safe
2026-04-01 08:29:50,0.3183,38.7,2.4673,0.7386,187.77,2.5845,0.3,59.05,3.8725,Danger
2026-04-01 08:29:55,0.1622,49.69,0.1301,0.1444,104.7,0.7162,0.1943,120.45,0.2137,Safe
2026-04-01 08:30:00,0.3,295.77,1.2958,0.7553,185.71,1.8442,0.3,264.24,1.036,Danger
2026-04-01 08:30:05,1.0373,210.93,4.4262,0.6063,207.38,4.9408,0.985,164.85,5.382,Danger
2026-04-01 08:30:10,0.3,281.75,1.2242,0.9162,163.68,2.4702,0.3,301.73,0.9536,Danger
2026-04-01 08:30:15,0.0882,58.42,0.2514,0.0456,88.95,0.9351,0.1009,51.44,0.4118,Safe
2026-04-01 08:30:20,0.0673,80.17,0.86,0.0208,77.46,0.478,0.1091,54.64,0.3498,Safe
2026-04-01 08:30:25,0.121,121.78,0.1503,0.0714,100.02,0.4391,0.055,80.27,0.7477,Safe
2026-04-01 08:30:30,0.4107,265.68,1.4461,1.2477,174.12,2.539,0.3451,281.12,0.6026,Danger
2026-04-01 08:30:35,0.062,260.85,0.5006,0.1391,273.11,0.3595,0.0763,271.11,0.8591,Safe
2026-04-01 08:30:40,0.3,292.23,1.3529,0.858,168.13,1.8098,0.3,281.36,1.3385,Danger
2026-04-01 08:30:45,0.3,303.74,3.9345,1.0973,156.44,3.6897,0.3341,265.29,3.6442,Danger
2026-04-01 08:30:50,0.1445,262.08,0.5318,0.1224,272.86,0.5524,0.0946,312.64,0.208,Safe
2026-04-01 08:30:55,0.1286,96.35,0.8666,0.1711,108.78,0.3314,0.1167,118.34,0.4206,Safe
2026-04-01 08:31:00,0.3,71.03,1.9768,0.7584,177.45,1.9128,0.3,50.3,1.8069,Danger
2026-04-01 08:31:05,0.3,254.65,1.3831,0.6145,173.34,1.6158,0.3,279.47,1.4246,Danger
2026-04-01 08:31:10,0.2321,115.57,0.1706,0.2092,103.05,0.3456,0.2219,52.15,0.2334,Safe
2026-04-01 08:31:15,0.4764,326.21,1.0489,1.1439,194.68,2.1247,0.3474,296.28,1.4124,Danger
2026-04-01 08:31:20,0.1762,74.32,0.4205,0.1989,82.91,0.05,0.2234,87.33,0.526,Safe
2026-04-01 08:31:25,0.3,267.9,1.1386,0.7943,182.01,3.2612,0.3,268.65,1.0336,Danger
2026-04-01 08:31:30,0.2548,116.92,0.5232,0.2247,124.03,0.5691,0.2156,91.75,0.5477,Safe
2026-04-01 08:31:35,0.4292,84.34,1.2265,1.0246,196.58,2.5964,0.4171,109.28,1.7272,Danger
2026-04-01 08:31:40,0.159,243.58,0.2508,0.1451,275.01,0.6774,0.1664,313.34,0.8624,Safe
2026-04-01 08:31:45,0.5122,274.93,2.7861,1.1065,167.12,3.7306,0.389,289.24,4.2981,Danger
2026-04-01 08:31:50,0.1071,260.4,0.6992,0.065,270.6,0.5887,0.136,272.24,0.6136,Safe
2026-04-01 08:31:55,0.1136,116.32,0.5748,0.1899,79.22,0.05,0.1113,86.26,0.2326,Safe
2026-04-01 08:32:00,0.2727,290.19,0.8646,0.192,253.1,0.6634,0.1948,240.02,0.5349,Safe
2026-04-01 08:32:05,0.3227,101.5,1.1167,1.0016,179.09,1.783,0.341,98.4,1.7076,Danger
2026-04-01 08:32:10,0.8863,47.34,3.3101,0.889,179.84,3.9254,0.9186,103.07,4.0178,Danger
2026-04-01 08:32:15,0.2827,311.46,0.6903,0.2269,278.66,0.4871,0.337,268.96,0.4667,Safe
2026-04-01 08:32:20,0.0711,76.78,0.329,0.0907,117.14,0.9342,0.1372,95.61,0.4469,Safe
2026-04-01 08:32:25,0.2441,292.66,0.2747,0.2519,257.44,0.3796,0.2152,280.58,0.1553,Safe
2026-04-01 08:32:30,0.3794,103.83,4.0749,0.8396,186.88,2.6415,0.3453,77.11,3.2144,Danger
2026-04-01 08:32:35,0.9768,128.57,5.4513,1.0707,140.7,3.6431,0.9836,113.07,4.2701,Danger
2026-04-01 08:32:40,0.1751,248.58,0.05,0.1234,289.32,0.7239,0.1228,281.21,0.6227,Safe
2026-04-01 08:32:45,0.8833,1.8,4.9224,0.836,348.83,4.3427,0.7857,15.23,5.3322,Danger
2026-04-01 08:32:50,0.3321,76.09,1.082,0.9689,189.14,2.7784,0.3,98.83,1.368,Danger
2026-04-01 08:32:55,0.8516,79.45,4.7387,0.8915,128.83,2.7665,1.038,160.22,3.9645,Danger
2026-04-01 08:33:00,0.083,311.2,0.7199,0.0819,292.41,0.1382,0.1925,279.46,0.3886,Safe
2026-04-01 08:33:05,0.0572,268.84,0.3792,0.162,267.81,0.1183,0.0986,256.5,0.8576,Safe
2026-04-01 08:33:10,0.1811,130.36,0.161,0.1492,90.88,0.4942,0.2315,101.55,0.2042,Safe
2026-04-01 08:33:15,0.3296,264.2,1.3252,0.9757,197.3,1.8822,0.3,268.57,1.2898,Danger
2026-04-01 08:33:20,0.1505,237.62,0.5697,0.1186,269.34,0.7612,0.0854,263.69,0.3234,Safe
2026-04-01 08:33:25,1.0597,259.46,3.7016,1.0078,150.16,4.8553,0.9755,180.54,4.4546,Danger
2026-04-01 08:33:30,1.1087,109.3,3.9353,1.2581,99.34,4.9696,1.2679,124.46,3.6508,Danger
2026-04-01 08:33:35,0.3,81.39,4.5577,0.7354,200.35,3.1797,0.3,63.27,3.1263,Danger
2026-04-01 08:33:40,0.4805,104.36,1.7041,1.0885,195.72,2.8638,0.3271,124.34,1.1719,Danger
2026-04-01 08:33:45,0.3,88.94,1.5879,1.0299,178.14,1.961,0.336,103.12,1.5548,Danger
2026-04-01 08:33:50,0.1933,248.47,0.9779,0.2049,280.9,0.9478,0.2434,251.13,0.298,Safe
2026-04-01 08:33:55,0.5673,311.06,2.9732,0.5007,44.28,3.6528,0.333,10.76,3.6078,Danger
2026-04-01 08:34:00,0.1509,289.11,0.4119,0.1945,246.05,0.3889,0.1709,252.12,0.5742,Safe
2026-04-01 08:34:05,0.3,270.66,3.6717,0.6561,170.1,4.389,0.3,295.39,3.1347,Danger
2026-04-01 08:34:10,0.5632,329.43,4.8532,0.5741,329.63,5.2167,0.6252,268.0,5.4256,Danger
2026-04-01 08:34:15,0.167,255.37,0.384,0.2373,307.81,0.0814,0.2471,270.99,0.3785,Safe
2026-04-01 08:34:20,0.3,93.55,1.6387,0.7099,158.44,2.4781,0.3,64.48,1.5469,Danger
2026-04-01 08:34:25,0.1491,259.42,0.17,0.1144,248.87,0.5059,0.0903,294.46,0.5213,Safe
2026-04-01 08:34:30,0.3106,269.96,0.4971,0.2293,301.36,0.6181,0.2599,250.59,0.4714,Safe
2026-04-01 08:34:35,0.2012,290.89,0.5034,0.1735,285.29,0.9959,0.177,273.53,0.7869,Safe
2026-04-01 08:34:40,0.1575,98.25,0.057,0.1344,77.68,0.7269,0.1911,106.99,0.723,Safe
2026-04-01 08:34:45,0.2313,64.95,0.6271,0.2362,79.95,0.5568,0.278,95.62,0.8787,Safe
2026-04-01 08:34:50,0.3,125.22,1.7303,1.0918,198.49,2.2051,0.3,80.63,1.299,Danger
2026-04-01 08:34:55,0.3226,79.42,0.9896,0.2287,94.87,0.4138,0.2698,48.13,0.6133,Safe
2026-04-01 08:35:00,0.1415,255.07,0.4688,0.1511,246.13,0.4468,0.1508,263.97,0.9426,Safe
2026-04-01 08:35:05,0.3,289.0,1.8133,0.5365,202.65,2.7681,0.3,306.17,1.3792,Danger
2026-04-01 08:35:10,0.1977,277.12,0.4033,0.1929,315.79,0.8635,0.1866,267.0,0.3708,Safe
2026-04-01 08:35:15,0.1954,251.18,0.1504,0.1256,287.38,0.5308,0.1476,239.59,0.2794,Safe
2026-04-01 08:35:20,0.0902,261.12,0.6348,0.0621,238.71,0.5585,0.0932,247.3,0.1515,Safe
2026-04-01 08:35:25,0.1551,228.42,0.0681,0.201,274.01,0.74,0.1728,287.85,0.7125,Safe
2026-04-01 08:35:30,0.2717,272.62,0.5901,0.2684,289.38,0.254,0.2979,221.14,0.2727,Safe
2026-04-01 08:35:35,0.1913,74.26,0.9152,0.2816,74.31,0.3345,0.2408,125.99,0.2605,Safe
2026-04-01 08:35:40,0.1303,301.13,0.4765,0.0916,282.57,0.4666,0.0806,247.13,0.8659,Safe
2026-04-01 08:35:45,0.2101,86.75,0.5958,0.1934,72.58,0.2362,0.1791,91.44,0.7599,Safe
2026-04-01 08:35:50,0.3148,246.56,3.164,1.3538,182.06,2.9237,0.3497,256.37,2.661,Danger
2026-04-01 08:35:55,0.1395,98.9,0.9109,0.1181,74.02,0.6069,0.1323,114.12,0.7111,Safe
2026-04-01 08:36:00,1.0245,188.9,4.3952,1.1102,90.22,3.6878,1.2014,113.43,4.1633,Danger
2026-04-01 08:36:05,0.2723,228.99,0.2315,0.2284,268.66,0.9092,0.2468,278.5,0.6502,Safe
2026-04-01 08:36:10,0.178,113.11,0.1184,0.1186,74.56,0.5007,0.1719,100.98,0.3408,Safe
2026-04-01 08:36:15,0.1355,101.27,0.9116,0.1893,63.62,0.3178,0.1865,88.26,0.5595,Safe
2026-04-01 08:36:20,0.1653,268.59,0.6744,0.1981,259.77,0.5168,0.2133,265.79,0.9836,Safe
2026-04-01 08:36:25,0.3,292.38,1.6967,0.6821,176.13,2.0772,0.3,283.01,1.3873,Danger
2026-04-01 08:36:30,0.3,266.13,1.9125,0.5445,194.91,1.904,0.3,250.77,1.6492,Danger
2026-04-01 08:36:35,0.1755,299.49,0.6464,0.1168,255.93,0.4353,0.1859,285.62,0.5013,Safe
2026-04-01 08:36:40,0.1031,275.06,0.05,0.1201,268.73,0.6697,0.0977,266.25,0.8288,Safe
2026-04-01 08:36:45,0.4026,58.75,1.3845,1.0713,185.96,2.8384,0.4423,94.81,1.6248,Danger
2026-04-01 08:36:50,1.1854,220.36,3.645,1.3085,150.24,3.796,1.1642,194.76,4.4261,Danger
2026-04-01 08:36:55,0.1486,282.85,0.3392,0.1768,244.57,0.8299,0.1818,263.19,0.6252,Safe
2026-04-01 08:37:00,1.1602,63.17,2.0416,1.0659,91.98,3.243,1.272,130.76,3.616,Danger
2026-04-01 08:37:05,0.1252,295.23,0.3392,0.175,254.02,0.8383,0.1625,230.39,0.058,Safe
2026-04-01 08:37:10,0.4418,88.06,1.3468,1.4485,191.2,1.7089,0.3482,81.57,0.7644,Danger
2026-04-01 08:37:15,0.3,108.3,0.9727,0.7593,186.41,2.639,0.3,72.4,0.9325,Danger
2026-04-01 08:37:20,0.1081,96.84,0.5901,0.1166,127.52,0.0981,0.113,109.01,1.0293,Safe
2026-04-01 08:37:25,1.0,347.29,4.3204,0.8119,67.26,2.9221,0.846,55.61,4.7757,Danger
2026-04-01 08:37:30,0.3,248.29,3.8201,0.8882,170.09,4.356,0.3,287.02,3.6705,Danger
2026-04-01 08:37:35,0.1047,298.01,0.1437,0.1007,272.62,0.8197,0.1589,272.86,0.8359,Safe
2026-04-01 08:37:40,0.4815,93.77,3.2828,1.2438,200.65,3.436,0.3638,75.97,3.9491,Danger
2026-04-01 08:37:45,0.116,265.37,0.1991,0.1191,269.55,0.942,0.1086,256.6,0.8504,Safe
2026-04-01 08:37:50,0.1336,55.79,0.451,0.1328,65.37,0.1869,0.1481,82.07,0.6413,Safe
2026-04-01 08:37:55,0.1844,279.08,0.2646,0.0937,259.31,0.7652,0.1649,255.75,0.3335,Safe
2026-04-01 08:38:00,0.235,307.16,0.7516,0.2367,268.08,0.4906,0.1998,277.33,0.4951,Safe
2026-04-01 08:38:05,0.0448,244.28,0.4143,0.0934,275.71,0.4036,0.1257,248.67,0.3783,Safe
2026-04-01 08:38:10,0.2279,248.41,0.8003,0.1473,267.01,0.2461,0.23,233.56,0.2955,Safe
2026-04-01 08:38:15,0.2437,244.85,0.5476,0.1658,294.86,0.6138,0.1719,252.02,0.6874,Safe
2026-04-01 08:38:20,0.0643,151.43,0.4005,0.1172,46.46,0.3432,0.0711,117.38,0.677,Safe
2026-04-01 08:38:25,0.0484,282.03,0.3797,0.0471,299.87,0.3834,0.0421,312.38,0.5928,Safe
2026-04-01 08:38:30,0.2736,99.76,0.7476,0.2627,121.6,0.2295,0.2407,87.6,0.7198,Safe
2026-04-01 08:38:35,0.2444,290.1,0.8343,0.2653,264.95,0.6343,0.2946,276.81,0.5407,Safe
2026-04-01 08:38:40,0.2097,253.42,0.2626,0.2438,286.44,0.2507,0.2678,303.17,0.319,Safe
2026-04-01 08:38:45,0.3719,71.21,1.4993,0.9746,173.27,2.2043,0.3267,107.97,1.1063,Danger
2026-04-01 08:38:50,0.1289,68.25,0.5106,0.0882,87.52,0.1577,0.1206,67.63,0.1312,Safe
2026-04-01 08:38:55,0.2355,302.37,0.4774,0.2102,263.65,0.8674,0.2203,259.69,0.5856,Safe
2026-04-01 08:39:00,0.0666,68.68,0.115,0.0724,122.04,0.7184,0.0671,123.61,0.7791,Safe
2026-04-01 08:39:05,0.883,77.27,5.1142,0.802,103.44,4.4712,0.725,120.41,4.5988,Danger
2026-04-01 08:39:10,0.0646,80.05,0.48,0.0597,95.88,0.5059,0.0514,93.27,0.1822,Safe
2026-04-01 08:39:15,1.27,234.46,3.6889,1.3246,253.33,6.0152,1.0888,183.15,3.4918,Danger
2026-04-01 08:39:20,0.5494,134.92,2.7066,0.6861,184.66,4.7031,0.6244,240.27,4.3947,Danger
2026-04-01 08:39:25,0.1764,72.38,0.7184,0.1452,75.76,0.05,0.2065,113.73,0.7493,Safe
2026-04-01 08:39:30,0.3,100.6,0.9208,0.614,215.46,2.866,0.3,63.86,1.4064,Danger
2026-04-01 08:39:35,1.2289,69.04,4.7837,0.9439,95.66,4.092,0.9801,111.57,5.9247,Danger
